,Adipose - Subcutaneous,Adipose - Visceral (Omentum),Adrenal Gland,Artery - Aorta,Artery - Coronary,Artery - Tibial,Bladder,Brain - Amygdala,Brain - Anterior cingulate cortex (BA24),Brain - Caudate (basal ganglia),Brain - Cerebellar Hemisphere,Brain - Cerebellum,Brain - Cortex,Brain - Frontal Cortex (BA9),Brain - Hippocampus,Brain - Hypothalamus,Brain - Nucleus accumbens (basal ganglia),Brain - Putamen (basal ganglia),Brain - Spinal cord (cervical c-1),Brain - Substantia nigra,Breast - Mammary Tissue,Cells - Cultured fibroblasts,Cells - EBV-transformed lymphocytes,Cervix - Ectocervix,Cervix - Endocervix,Colon - Sigmoid,Colon - Transverse,Esophagus - Gastroesophageal Junction,Esophagus - Mucosa,Esophagus - Muscularis,Fallopian Tube,Heart - Atrial Appendage,Heart - Left Ventricle,Kidney - Cortex,Kidney - Medulla,Liver,Lung,Minor Salivary Gland,Muscle - Skeletal,Nerve - Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin - Not Sun Exposed (Suprapubic),Skin - Sun Exposed (Lower leg),Small Intestine - Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood,Row Mean
TFAP2C,-0.3940316411585416,1.3746222061912077,-1.3040061868900998,-1.6529013293777317,-1.3219280948873622,-2.2933589426905914,-0.3677317845004871,-0.24468509595490195,-0.9885043611621706,-1.5479317697761892,-4.293358942690592,-3.4579896444633906,-0.4679324477109693,-0.8651219456568883,-0.8287931725818576,-2.7661119398257226,-2.977099597889921,-1.7514651638613212,-2.2108967824986183,-2.5145731728297585,4.448240225216066,-5.058893689053568,2.972876425107104,5.330199832850905,5.5777309314900805,2.736821317448161,1.2035144111307585,-0.6461121637150926,5.402926780581626,0.7329203821082574,1.4340276746635974,-1.7131188522118383,-3.41119543298445,-2.6529013293777317,1.5484366246960422,-4.717856771218502,1.2803624899737778,5.027905996569885,-3.9885043611621707,-0.9434164716336325,-1.1109159014018506,-1.0649174766813385,0.17248751551013405,3.8104431038451745,6.342874708400922,6.161484638641659,-1.5145731728297582,-3.662003536484984,-1.3004483674769107,0.18142064028014165,2.3414165244787224,-0.07248275380152368,5.230164577884252,-5.795859283219775,-0.12205082541836607
TFAP4,3.377123749129487,2.814550423461808,2.478713002441722,2.3351402063142133,2.656953933209056,2.8127035765602844,3.3645724322958563,1.7180875839605168,2.0683268614345054,2.346247774082775,4.66732447027863,4.507160349117523,2.4946716116475494,2.641314809431465,1.8832297890327316,2.3953370500727025,2.5714341158765093,2.0707327858244304,2.5320675522890306,1.9172407837780858,3.3305584000308026,4.213347281733441,3.9726926540042644,4.189033824390017,4.120600773845165,3.0107798387532427,2.944858445807539,2.5192902790365257,3.412781525338476,2.3909427728025427,4.032982416699429,1.1116990721974203,0.6433944534798923,1.5993177936982261,2.330271553416697,1.946356571633634,2.9925871762877647,3.2036710130349437,2.176322772640463,3.925049964727359,4.218006150284427,2.8591744558664356,3.2624331576313477,3.512226886513957,3.956056652412403,4.019701914442548,3.559491813205038,3.718087583960517,2.6778464663996404,1.866314561377047,3.291898196046679,4.155425431747197,3.911212201558612,1.3459640303428717,2.92728353602936
TFDP1,4.689858236319245,5.084489524936252,4.3746917520969255,4.578938713093386,4.697662633470518,4.002702520379824,4.762348815644129,4.155425431747197,4.203592714207708,4.417515002885087,5.594249947657352,5.539779191698494,4.227278994468321,4.340562269026414,4.143230134776893,4.309976492370556,4.424586226251101,4.1001366712854495,4.9676297534661975,4.182692297516191,4.944389962270092,7.199672344836364,6.696967526234287,5.465974464504069,5.373822187221653,5.0630714498426785,4.933100474931368,4.663344619366085,5.839959587489532,4.740387932468353,5.158256228811341,4.303780748177103,3.651912744645783,4.1001366712854495,4.434961760187254,3.578938713093386,5.047232996461807,4.960928667311696,4.418189947945766,4.938285791884053,5.032982416699429,3.004681156117908,5.0386995513055854,5.128045890922992,5.334496768390418,5.276496665640356,4.895787316463311,5.066519781429746,4.468583317006828,5.652773284510777,5.556122817841175,5.21276386390212,5.595145567990858,4.287620044112067,4.812247788603685
TFE3,6.4679315460262865,6.481718719195961,6.339850002884624,6.6023648262115175,6.526538362539394,6.49425558654498,6.363171077119244,5.048977225226046,5.526381862561924,5.2469780596147215,6.022367813028454,5.985500430304885,5.77162151792327,5.772149590784542,4.837438714856374,5.236492618381302,5.4202128906107845,4.957450336347116,5.092122849838679,5.089159131911238,6.235535606710462,5.175324989184902,6.4932149986267245,6.687900522480746,6.624027763463943,6.320123598040615,5.506684447730761,6.613384311341852,5.416164164733128,6.655351828612554,6.857980995127572,4.870364719583405,3.927896453728821,5.105594275795191,5.408032466130653,4.350143602017798,6.598945763720949,5.284662185483165,4.526694845541976,6.746850183098051,6.625343557572986,3.6478900910592147,6.196725060786028,6.155830171556525,5.774391746530913,5.794155897876407,5.392660880711793,6.211596319969322,4.92362461136832,4.66732447027863,6.455491620628468,6.773468927905195,6.185271905593818,6.682292371430833,5.780993120672837
TFEB,3.4329594072761065,3.141759747313899,2.545227068220152,3.8584783904232727,3.6593537591700502,3.853995647176393,3.9240998856407416,2.605257262939004,1.9099650667579684,2.707745639739058,3.4289463447694826,3.5172756932095814,2.504366150612272,2.2812531341264943,3.1137004991647284,2.4667576157261712,2.1580138065897683,2.892779578310282,4.700994494168267,3.301880252839032,3.475084882948783,5.868390453054454,0.6735564239901447,3.6005076453457856,3.7990873060740036,4.195347598322219,3.5103290194905723,4.053111336459563,3.020768865094572,4.10936055940423,3.6769443591069124,3.354734239970604,3.105845667491158,3.208673319629471,3.4995270242150958,1.525066592078211,3.907371413823564,3.678071905112638,4.690975738343275,4.444269502413482,2.2764966656403565,1.6210555032997396,4.4276061727819,4.124328135002202,3.354734239970604,3.5897634869849773,4.009884588931844,5.1147834472498515,2.7070829917717063,1.2933704842047526,4.349082146391089,3.5927560104410268,3.6667565918848033,5.173926931999809,3.3833974202425203
THAP11,4.872336288104642,4.694323060125386,4.3402061799117115,5.461397589926158,5.3045110418099535,5.463033855317493,5.376429311069923,3.869377924031328,4.167518503735217,4.0630714498426785,5.118941072723508,5.12474169241965,4.486070743735668,4.537917249034083,3.817623257511431,4.118941072723508,4.278356528010724,3.8155754288625725,4.153805336079036,3.845991770664573,4.8594726668519375,5.093179846765504,4.993674361750585,5.643567621908798,5.657497100444111,5.575614877619633,4.896514053968842,5.492173659610827,4.791814071161826,5.448900951145128,5.4432751117658045,4.14649230697719,4.059182199211692,3.8063240573900288,4.169524197150003,3.3115031154682697,4.97246290720214,4.505890929729957,4.903520373723376,5.23342794374847,5.428443926153613,3.6403895600549454,4.972692654004264,4.944858445807539,5.341985747228616,5.2502036564992975,5.184280294419382,5.398487190018967,4.613531652917927,4.866413481123453,5.0259146987507926,5.700439718141092,5.116239979469368,3.9420452599160467,4.765557555069235
THRB,3.3603642765434705,2.8605655800580054,2.128953220386006,5.272956307935107,3.957450336347116,4.596935142387232,3.5285713188707577,2.672199019115766,3.7495342676692616,2.4214252960575524,0.5782141654724543,1.1615652563970318,4.181102550753798,4.710944154575872,2.1009776477248208,1.9034239658887393,2.7112746310498603,1.9723250415571516,1.0813396274519387,1.1544535926798725,3.3659724275933836,-5.380821783940931,3.2944001926640887,2.0965992072142465,1.5988415781332854,3.9891390073682333,3.0289227105960137,3.821710215034674,1.408711861029429,3.8063240573900288,2.0603933122271387,1.1686420355588392,1.2992446577960728,1.591200672932376,1.987684677566761,2.3077199493000737,2.263034405833794,1.6130601068961155,3.1474695219891893,1.683920980809325,0.6717462668632227,0.8122928448732711,4.51853513898218,2.646393101218904,2.8265993302731016,2.899948986189672,1.4038130616165896,1.726831217032493,2.514501036274285,-0.8677522017015602,2.176322772640463,3.346956889378885,2.463622456851893,-3.395928676331139,2.222233841056966
TP53,4.489286022625876,4.153805336079036,3.7548875021634687,4.207892851641333,4.302319050948834,4.359661722333877,4.57106999816771,1.8730257010464724,1.6470842126289538,2.007913081643265,1.019346088804812,1.2910141014173027,1.8682916687727975,1.5395310714741501,1.4388251131756247,1.6576400052078242,1.7536045362799952,1.7316177228406215,2.056930288382672,1.9612528840582077,4.618238655595454,6.1888360730305285,5.0386995513055854,4.831877241191673,4.882643049361842,3.8619553641448694,4.1039172107520665,3.8268026842858265,4.6915341649192,3.643856189774725,4.815575428862573,2.53655029553591,1.8789214797498506,2.5762802576213555,3.7021034066293876,2.780100084479952,4.080657663345225,4.235344128172668,2.444402036063007,4.594548549550354,5.0192571186810815,2.8314719328476983,3.079634112368706,4.343407822297814,5.135863165368679,5.207892851641333,4.203201156316611,4.732811872082943,3.658782734012828,3.8904466926799057,4.297191416565856,4.882643049361842,4.6604951318885135,2.9444836711487516,3.5167671333579165
TP63,-1.4540316308947074,-2.373327247394007,-3.145605322246899,-2.1844245711374275,-1.1909972250609135,-0.7587699644845547,1.1756842707309973,-3.736965594166206,-3.77595972578207,-3.2933589426905914,-3.7563309190331373,-3.279283757478869,-3.643856189774725,-3.736965594166206,-3.2108967824986183,-3.1078032895345147,-3.5063526660247897,-3.8783214434117474,-3.1975999598851605,-3.539519529959989,2.397255345594427,2.3589588258323295,-3.662003536484984,-0.28103566424046145,-0.3255393484397412,-1.7178567712185016,-2.857259827883918,-2.2933589426905914,6.1657109924849305,-2.3147325934831584,-1.7858751946471527,-2.286304185156641,-2.8468432119385794,-2.7178567712185018,-3.662003536484984,-3.7563309190331373,-0.7107557148433575,3.9097731041416397,3.8011586560936985,0.8081790837714706,-2.795859283219775,-4.921390165303634,-1.4540316308947074,4.125981653854716,7.117383366931484,6.854245054220128,-2.0528949484321255,-2.6529013293777317,-3.6259342817774622,1.328262028609413,-1.4035418604410144,-1.7321646079023851,6.282625134191674,-4.411195432984449,-1.2354226406900966
TP73,-3.8783214434117474,-3.662003536484984,-4.058893689053568,-3.1202942337177118,-3.023269779322847,-3.7178567712185018,-2.321928094887362,-1.171368418311981,-1.8624964762500649,-1.4779442508390357,3.454175893185802,3.575312330687437,-1.9213901653036336,-2.023269779322847,-0.45997273074249273,-0.7958592832197748,-2.0,-2.0174170530774096,-0.06340917017606154,-1.1648843847417822,-0.42468766931256313,4.135863165368679,-3.539519529959989,-1.3437324652057108,-1.3695945285176767,-3.41119543298445,-2.5649048483799026,-3.6803820657998387,2.4539126036438925,-3.77595972578207,0.6580972053513715,-3.7178567712185018,-4.132894270497346,-3.522840788813359,-2.7661119398257226,-3.4579896444633906,-0.33097323449036925,2.124658990419519,-2.465938397578882,-1.5022599113909068,-1.5907448533151622,-2.3437324652057105,-0.8970060066766743,2.226816765049867,2.8859647567539706,3.032453537225959,-1.9434164716336324,-0.22095044716254147,-3.1078032895345147,1.0036022366801955,-0.9714308478032291,-2.8365012677171206,2.413052428548527,-3.0709665213541437,-1.291964124847963
TWIST1,5.1715271060388135,3.389566811762726,2.266336799420135,4.7136958148433585,3.703211467391146,2.554834395894193,3.665620164066381,-0.8390798118188968,-0.3183258582071667,-1.139235797371172,-1.9827907099677768,-1.6574452545226799,0.41359408240917517,0.36848900064510354,-0.6214883767462701,-0.994240730711315,-1.8313579644411608,-1.0709665213541435,-0.3400754415976217,-0.25842515258120435,5.393004256898322,-4.411195432984449,7.004501392234941,3.235573899368581,3.268284666520996,2.0043216059500937,0.6387689444169499,2.8995623601546927,2.755101218931638,3.4892860226258766,2.59741198755465,1.8314719328476985,-0.03356953269370183,-0.929610672108602,-1.0057823525940062,-2.7466157641999254,-0.8339273240532941,3.513490745588118,-1.4699292577749161,3.740927560318628,3.4356285940520905,-2.1713684183119812,3.584962500721156,2.185232254230161,4.539469034749887,4.636334602442182,0.11636475669178462,-4.321928094887363,0.6507645591169023,2.6322682154995127,2.9024595330425496,4.845490050944375,3.077926578685069,-4.756330919033138,1.2498480282980946
USF1,6.131959822898301,5.872582544833223,5.758089934201813,6.015916772106885,6.17881421635862,5.8359240742543745,6.08278773170927,4.8359240742543745,5.22013644739608,5.160073098199723,6.7073591320808825,6.63357651881533,5.663913842115978,5.707635219545296,4.978195629681651,5.313790025443685,5.330558400030802,4.930264245235024,5.272396509037485,4.944389962270092,6.0413306068206225,5.951750965287226,5.156032498888866,6.182890892745479,6.32930302481501,5.926473911256073,5.861086905995394,5.870611313044545,5.546585829008101,5.79025073883523,6.141391916170729,4.7398481026993275,4.351204277257994,5.04220656012069,5.55105452750064,5.155223019254282,6.793115555274348,5.564835417010355,4.989593184938768,6.370861740085285,6.217133757650728,4.471187460386985,6.007419783571914,6.2502036564992975,5.77162151792327,5.791293148592206,6.417515002885087,7.413627929024172,5.57106999816771,5.343052434922969,6.248307120087241,6.379031732028535,6.114471141795468,6.760220946466509,5.753446200323704
USF2,6.83541884047548,6.642990312961163,6.605701738949982,6.997179480937621,6.829088444004886,6.804776377955828,6.794415866350106,6.678776174123884,6.785942819392251,6.90388184573618,7.643856189774724,7.696967526234287,7.050936965225225,7.063934305754099,6.655351828612554,6.523640361265635,6.864186144654281,6.800899899920305,7.128252152277391,6.736063627871814,6.742814669862893,6.980139577639157,6.133193598664106,7.109569509370688,7.066627409095199,6.870364719583405,6.287804709077553,6.721099188707185,6.315421315945778,6.676662334857967,7.047669251391315,6.576824431277479,6.057775166913544,5.708463165072117,5.773468927905195,6.147103143924099,6.854868383260237,6.376776571882982,6.641256998726767,7.315602456637947,7.563768278452033,5.294620748891627,7.284477117810423,6.791814071161826,6.787249608467913,6.789207575347344,6.609991295212678,7.332707933640605,6.217036792564098,6.047232996461807,7.287250643254617,7.170425850272508,6.787902559391432,6.721099188707185,6.743158353553878
VDR,1.8949147479499004,1.5801454844233804,3.555202633878297,2.606679104421589,1.6401581549632809,1.785759774427011,2.12994238397696,-3.7178567712185018,-2.8783214434117474,-4.058893689053568,-1.905088352974533,-2.139235797371172,-2.5820799921880346,-2.608232280044003,-3.9885043611621707,-1.7369655941662063,-4.265344566520995,-4.795859283219775,-3.1078032895345147,-4.058893689053568,2.6800992698569166,2.9816700221051318,4.413458688007979,2.4859419834124195,1.6690267655096307,0.15574923267794485,4.514122260170708,0.23756371831767567,4.163498732282879,-0.13447704086003626,1.0697021666300675,-0.25670047211174335,-2.4819685073978306,3.296457407371244,1.7255230455290278,-1.5820799921880346,3.628773595201645,3.0428194111349254,0.49671798793517713,0.1686420355588392,-0.4679324477109693,0.24000896473507027,4.258518924711301,1.4168397419128291,5.002252451731379,4.857483428286672,4.6661884898727815,1.8615584195720287,1.0468402542029724,0.5983652053236446,1.9041950482378747,0.49057013044620146,3.7570232465074596,2.8751902851597952,0.7061364004862081
WT1,-6.643856189774724,4.906409617094016,-2.736965594166206,-4.035046947099201,0.22774107583912812,,-3.1844245711374275,-6.965784284662087,-5.717856771218502,-0.5734668618833266,-5.380821783940931,-3.7178567712185018,-5.058893689053568,-4.573466861883326,-6.058893689053568,-5.158429362604483,-0.6826959316380852,-1.3075728019102921,-6.965784284662087,-6.265344566520995,-5.795859283219775,-2.599462070416271,,4.321206566969903,4.810700154187216,-1.3075728019102921,-2.9434164716336326,-1.2209504471625414,-6.50635266602479,-1.810966175609983,6.232468896288511,1.3236582910262449,0.31961793420016127,3.343407822297814,1.871449415677,-4.608232280044003,-3.395928676331139,,-7.380821783940931,-6.795859283219775,6.027684876937159,-4.265344566520995,-6.058893689053568,-1.741782610463982,-6.265344566520995,-7.380821783940931,-5.380821783940931,4.563768278452033,-4.795859283219775,5.338067797542616,-5.011587974275212,6.778077129535358,3.2471680003747725,,-2.139632266069097
XBP1,6.254934118606487,7.150762744355418,6.5855634984556914,7.099084760891864,6.943100847570798,6.646738698307846,6.734709620225838,3.643856189774725,3.8708578643637623,4.141596278383818,5.074248523347032,5.04176864995163,4.277240898332068,4.381975478557301,3.5570424152637194,4.47735352663456,4.323730337521348,3.6971065744769747,4.877253453876608,4.265286857565172,8.484621527098598,8.060966074004773,7.231221180711185,6.733354340613827,7.7309795334259235,6.104336659814735,7.124121311829188,5.897724470216444,6.740118042833128,5.719731056749852,7.891176124754544,5.814806743093093,5.276496665640356,5.881419908092401,6.657782895817646,8.254083779319418,7.779719355143404,9.478971805032943,5.34766565630097,6.160879861839305,6.970393537914677,9.356011721502778,7.350497247084133,8.291400959483692,6.71699089440494,6.746850183098051,7.135452784185173,8.179411523174034,8.159871336778389,5.036942844798256,7.491853096329675,6.936048963676615,6.4908107734715665,6.026800059343715,6.3389578565563
YY1,4.97865326490861,4.726831217032493,4.596637034102074,5.1765222465489575,5.098663781886574,5.464341532761104,5.188638294561388,3.8972404255747994,4.1201860275318625,4.130930869826448,5.46401472450489,5.132988042627442,4.177120502846516,4.468583317006828,3.9078520718459635,3.94251450533924,4.161887682376894,3.8278190246173196,4.460742563789644,3.7495342676692616,4.85598969730848,5.23342794374847,5.223036337901875,4.9676297534661975,5.246598103057115,5.2471680003747725,4.702380501615525,5.120600773845165,4.726286289720674,5.141187525004999,5.175125349657719,3.699329525673156,3.369466483650723,3.7834566543602395,4.208673319629471,3.772413554748482,5.101608058502118,4.568944144654707,4.38543103719352,5.264911693074464,4.997969782267101,3.3116484239279673,4.690975738343275,4.886062338345599,4.888986721186558,4.896271848807375,4.781884234541486,4.90544717873885,4.4561490346479955,4.762348815644129,5.792855352362489,5.308156975114762,4.8636907136600955,3.4195388915137843,4.637543559141623
